user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
3794,24.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607.142857142857,5555.555555555556,0,0,14,9,1,0,8,5,6,5,4
3795,21.0,1,1,2,1,0,1,1,1,0,0,4,2,1,4,7,0,4,9,3,1,5,6,0,0,5576.923076923077,5600.0,0,0,13,10,1,0,7,6,6,5,4
3796,24.0,0,1,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100.0,5500.0,8,0,28,1,1,0,16,0,14,1,4
3797,21.0,0,3,3,2,2,1,2,2,0,0,0,2,0,1,0,0,3,9,2,0,0,0,0,0,9285.714285714286,8735.29411764706,4,4,13,16,1,0,8,8,6,9,4
3798,26.0,1,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,5562.5,5600.0,0,0,8,15,1,0,1,12,7,4,4
3799,24.0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300.0,8750.0,9,7,20,12,4,4,13,4,11,10,4
3800,24.0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,5575.0,5666.666666666667,0,0,20,3,1,0,10,3,11,0,4
3802,24.0,0,1,1,0,2,1,0,0,0,0,7,2,1,8,8,1,5,13,7,6,6,12,0,0,5586.95652173913,0.0,0,0,23,0,1,0,13,0,11,0,3
3803,24.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5593.75,5571.428571428572,0,0,16,7,1,0,8,5,8,3,4
3804,24.0,0,2,3,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5636.363636363636,5541.666666666667,0,0,11,12,1,0,4,9,7,4,4
3805,20.0,0,2,1,2,0,1,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,5625.0,5545.454545454545,0,0,12,11,1,0,5,8,7,4,4
3806,25.0,0,3,3,0,0,1,2,0,0,1,6,2,0,9,8,2,4,7,3,3,2,6,0,0,8450.0,9789.473684210527,10,6,16,16,6,2,9,8,11,10,4
3807,28.0,1,1,2,0,0,1,0,0,0,0,6,1,1,11,7,0,7,12,12,6,3,12,0,0,5558.823529411765,5666.666666666667,0,0,17,6,1,0,9,4,8,3,3
3809,24.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5666.666666666667,5535.714285714285,0,0,9,14,0,1,4,9,5,6,4
3811,24.0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5636.363636363636,5541.666666666667,0,0,11,12,1,0,7,6,4,7,4
3812,19.0,0,3,2,0,0,0,0,1,0,1,5,1,0,5,5,1,7,6,6,6,5,7,0,0,5605.263157894737,5500.0,0,0,19,4,1,0,11,2,9,2,3
3813,24.0,0,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5636.363636363636,5500.0,0,0,11,5,1,0,3,4,8,2,4
3814,22.0,1,3,3,2,2,1,2,1,0,0,1,1,1,7,5,1,3,8,13,4,7,8,0,0,5611.111111111111,5571.428571428572,0,0,9,14,0,1,7,6,3,8,3
3815,26.0,1,0,0,0,0,1,1,0,0,0,1,1,0,4,3,0,0,2,0,0,1,0,0,0,5578.9473684210525,5625.0,0,0,19,4,1,0,11,2,9,2,4
3816,25.0,1,2,3,0,0,0,1,1,0,0,2,0,0,0,2,0,0,1,2,0,1,1,0,0,5611.111111111111,5500.0,0,0,18,5,1,0,10,3,8,3,4
