user id,Age,Urbain,"Casual, Urbancool, Streetwear","Chic, Smart, Working Girl","Rock, Gothique","Engagée, Made in France",Fatale,"Bohême, Romantique","Vintage, Kawaii",Inconnu,access_brand,mass_brand,premium_brand,hdg_brand,prestige_brand,luxe_brand,bio_brand,access_mode,mass_mode,premium_mode,hdg_mode,prestige_mode,luxe_mode,vintage_mode,eco_responsable_mode,like_price,dislike_price,like_Naturel,dislike_Naturel,like_Synthetique,dislike_Synthetique,like_Ecolabel,dislike_Ecolabel,like_vif,dislike_vif,like_neutre,dislike_neutre,cluster
4099,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868.2272727272727,1645.0,9,1,0,0,5,1,7,0,2,1,1
4101,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048.6470588235293,1366.2857142857142,8,2,0,0,4,2,3,4,3,0,1
4102,24.0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1864.4736842105262,1793.2,8,2,0,0,4,2,6,1,1,2,1
4103,20.0,0,1,2,1,1,1,2,0,0,0,4,4,5,6,4,13,1,6,8,1,1,1,0,0,1863.235294117647,1816.5714285714287,9,1,0,0,3,3,5,2,2,1,3
4104,21.0,1,3,3,0,0,1,2,1,0,0,6,1,1,11,8,4,20,30,15,5,7,11,1,0,1966.55,1265.0,8,2,0,0,6,0,5,2,2,1,3
4137,21.0,0,3,3,1,1,1,1,0,0,0,4,2,2,4,5,0,0,0,2,0,0,0,0,0,1849.625,0.0,10,0,0,0,6,0,7,0,3,0,1
4138,22.0,0,2,1,0,0,0,0,0,0,0,4,1,0,2,0,0,0,3,0,0,0,0,0,0,1827.1333333333334,1887.111111111111,8,2,0,0,2,4,2,5,1,2,1
4140,22.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783.55,2180.0,10,0,0,0,6,0,5,2,3,0,1
4156,23.0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,25,3,0,0,0,0,1
4157,19.0,1,2,1,0,0,1,1,1,0,0,1,0,0,2,3,3,4,2,2,0,0,0,0,0,4500.0,4500.0,0,0,0,0,27,1,0,0,0,0,1
4173,44.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4500.0,0.0,0,0,0,0,28,0,0,0,0,0,1
4195,27.0,0,2,3,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,4500.0,4500.0,0,0,0,0,16,12,0,0,0,0,1
4200,37.0,1,1,0,0,0,0,1,0,0,0,5,1,1,7,10,2,6,10,3,3,3,7,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4207,21.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,10,18,0,0,0,0,1
4265,26.0,1,2,2,0,2,0,1,0,0,0,1,2,2,5,1,0,5,14,5,1,4,6,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4274,24.0,0,1,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,4,0,0,0,0,0,4500.0,4500.0,0,0,0,0,10,18,0,0,0,0,1
4275,29.0,0,1,1,0,2,1,1,0,0,0,2,2,0,2,3,1,6,12,4,2,0,2,0,0,4500.0,4500.0,0,0,0,0,20,8,0,0,0,0,1
4278,22.0,0,2,2,0,0,0,0,0,0,0,6,1,0,4,4,2,10,15,1,0,0,1,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4279,34.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,18,10,0,0,0,0,1
4282,27.0,1,2,3,0,2,1,2,1,0,1,7,2,1,7,8,1,18,38,22,7,6,12,0,0,4500.0,4500.0,0,0,0,0,11,17,0,0,0,0,3
4283,25.0,0,3,3,1,0,1,2,0,0,0,7,3,3,10,7,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,14,14,0,0,0,0,1
4294,53.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4500.0,4500.0,0,0,0,0,8,20,0,0,0,0,1
4297,22.0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,4500.0,4500.0,0,0,0,0,18,10,0,0,0,0,1
4299,32.0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,3,0,1,1,0,0,0,1,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4301,26.0,0,2,1,0,0,1,1,0,0,0,2,0,0,1,1,0,5,6,2,0,0,1,0,0,4500.0,4500.0,0,0,0,0,16,12,0,0,0,0,1
4304,36.0,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,2,1,0,0,0,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4306,37.0,1,1,1,0,0,0,0,0,0,0,1,1,4,3,4,2,14,33,31,15,10,16,0,0,4500.0,4500.0,0,0,0,0,27,1,0,0,0,0,3
4311,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,20,4,0,0,0,0,1
4313,24.0,0,3,2,0,0,0,2,0,0,0,5,3,0,7,9,1,15,25,22,6,6,13,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,3
4315,24.0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,4500.0,4500.0,0,0,0,0,13,15,0,0,0,0,1
4316,24.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,4500.0,4500.0,0,0,0,0,16,12,0,0,0,0,1
4318,31.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4500.0,4500.0,0,0,0,0,9,19,0,0,0,0,1
4320,24.0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,22,6,0,0,0,0,1
4321,49.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,6,0,0,1,0,0,4500.0,4500.0,0,0,0,0,22,6,0,0,0,0,1
4322,24.0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,13,15,0,0,0,0,1
4323,37.0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,14,14,0,0,0,0,1
4324,24.0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,1,1,2,1,1,1,2,2,1,0,4500.0,4500.0,0,0,0,0,15,13,0,0,0,0,1
4325,46.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4500.0,4500.0,0,0,0,0,3,25,0,0,0,0,1
4326,45.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4329,24.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,22,6,0,0,0,0,1
4330,34.0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,18,10,0,0,0,0,1
4331,34.0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,10,18,0,0,0,0,1
4333,24.0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4334,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,10,18,0,0,0,0,1
4335,24.0,0,0,0,0,0,0,0,0,1,1,6,3,4,11,9,2,19,26,16,6,7,14,0,0,4500.0,4500.0,0,0,0,0,2,26,0,0,0,0,3
4341,44.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,11,17,0,0,0,0,1
4342,27.0,1,1,0,0,0,0,1,0,0,0,1,2,0,2,3,3,13,21,14,3,0,0,0,0,4500.0,4500.0,0,0,0,0,17,11,0,0,0,0,1
4343,35.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,0.0,0,0,0,0,28,0,0,0,0,0,1
4345,26.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,21,7,0,0,0,0,1
4347,24.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,12,16,0,0,0,0,1
4350,49.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,4500.0,4500.0,0,0,0,0,5,23,0,0,0,0,1
4353,24.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,13,15,0,0,0,0,1
4358,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,17,11,0,0,0,0,1
4359,57.0,1,1,3,0,1,0,2,0,0,1,6,4,4,11,14,10,9,11,20,5,5,5,1,1,0.0,4500.0,0,0,0,0,0,28,0,0,0,0,3
4364,40.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,4500.0,4500.0,0,0,0,0,10,18,0,0,0,0,1
4365,34.0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,4500.0,4500.0,0,0,0,0,23,5,0,0,0,0,1
4368,24.0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,27,1,0,0,0,0,1
4370,45.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4500.0,0.0,0,0,0,0,28,0,0,0,0,0,1
4371,25.0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,10,18,0,0,0,0,1
4374,24.0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500.0,4500.0,0,0,0,0,5,23,0,0,0,0,1
4377,24.0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4500.0,0,0,0,0,0,28,0,0,0,0,1
4378,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,4500.0,4500.0,0,0,0,0,2,17,0,0,0,0,1
4386,30.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,4500.0,4500.0,0,0,0,0,11,17,0,0,0,0,1
